"","pond","year","doy","chl_rfu","chl_ugl","pc_rfu","pc_ugl","do_sat","do_mgl","pH","temp_C","stormnum","t0","timesincestormstart","risestarttime","riseendtime","risetime","riseoverdoy","pre_chl_rfu","pre_chl_ugl","pre_pc_rfu","pre_pc_ugl"
"110","Strickers",2023,268,83.0783333333333,310.969666666667,70.74,73.7133333333333,100.4,9.12366666666667,9.496,19.9797333333333,9,267,1,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"111","Strickers",2023,269,81.179,303.856,69.986,72.924,93.7,8.432,9.363,20.4754,9,267,2,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"112","Strickers",2023,270,76.025,284.59,61.326,63.837,56.46,5.205,7.108,19.2891,9,267,3,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"113","Strickers",2023,271,60.815,227.707,53.086,55.187,67.53,6.23,7.117,19.2586,9,267,4,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"114","Strickers",2023,272,61.107,228.805,54.958,57.152,77,7.094,7.565,19.2889,9,267,5,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"115","Strickers",2023,273,64.047,239.794,52.372,54.439,117.48,10.633,9.277,20.2101,9,267,6,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"116","Strickers",2023,274,65.878,246.648,51.038,53.039,114.78,10.147,9.365,21.3567,9,267,7,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"117","Strickers",2023,275,55.26,206.938,50.369,52.336,78.94,6.877,8.843,22.1624,9,267,8,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"118","Strickers",2023,276,74.623,279.347,55.4,57.617,65.42,5.704,8.45,22.162,9,267,9,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"119","Strickers",2023,277,71.456,267.503,50.196,52.157,119.57,10.416,9.675,22.1443,9,267,10,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"120","Strickers",2023,278,64.017,239.684,53.405,55.524,110.79,9.769,9.569,21.5146,9,267,11,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"121","Strickers",2023,279,81.012,303.233,54.628,56.807,108.79,10.108,9.66,18.867,9,267,12,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"122","Strickers",2023,280,88.763,332.225,60.247,62.703,110.33,11.355,9.79,14.035,9,267,13,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"123","Strickers",2023,281,69.504,260.206,59.794,62.228,99.55,10.329,9.494,13.6508,9,267,14,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"124","Strickers",2023,282,71.989,269.503,61.301,63.81,91.56,9.712,9.228,12.6909,9,267,15,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"125","Strickers",2023,283,75.3,281.878,58.269,60.628,106.9,11.482,9.691,12.1199,9,267,16,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"126","Strickers",2023,284,61.102,228.792,54.086,56.239,113.38,12.228,9.77,11.9287,9,267,17,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"127","Strickers",2023,285,79.779,298.629,54.063,56.213,93.26,9.962,9.404,12.3755,9,267,18,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"128","Strickers",2023,286,72.038,269.679,49.073,50.978,82.06,8.992,8.625,11.2525,9,267,19,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"129","Strickers",2023,287,66.568,249.227,44.426,46.101,76.36,8.436,7.089,10.9051,9,267,20,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"130","Strickers",2023,288,66.57,249.227,41.608,43.145,86.71,9.641,7.159,10.6268,9,267,21,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"131","Strickers",2023,289,56.187,210.409,40.872,42.371,97.79,10.697,7.667,11.3179,9,267,22,2023-09-25 00:00:00,2023-09-27 18:00:00,66,271,82.0293333333333,307.044,67.2726666666667,70.0766666666667
"132","Strickers",2024,92,16.752,67.632,4.06966666666667,4.05166666666667,112.66,13.0283333333333,8.73066666666667,8.93183333333333,10,92,0,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"133","Strickers",2024,93,16.9396666666667,68.394,4.272,4.25233333333333,101.763333333333,12.077,8.23666666666667,7.86853333333333,10,92,1,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"134","Strickers",2024,94,12.7463333333333,51.468,3.888,3.86866666666667,89.5866666666667,11.6233333333333,7.64566666666667,4.35586666666667,10,92,2,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"135","Strickers",2024,95,13.0393333333333,52.6516666666667,4.15266666666667,4.13333333333333,95.2966666666667,12.5843333333333,7.83133333333333,3.68056666666667,10,92,3,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"136","Strickers",2024,96,13.2456666666667,53.4813333333333,4.21766666666667,4.19766666666667,101.7,13.171,8.02533333333333,4.413,10,92,4,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"137","Strickers",2024,97,12.2976666666667,49.652,3.64866666666667,3.63333333333333,114.43,13.8486666666667,8.464,7.0734,10,92,5,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"138","Strickers",2024,98,14.1853333333333,57.2746666666667,3.75266666666667,3.73533333333333,119.283333333333,13.8616666666667,8.717,8.73663333333333,10,92,6,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"139","Strickers",2024,99,20.707,83.5993333333333,5.257,5.233,106.676666666667,12.7623333333333,8.21566666666667,7.5388,10,92,7,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"140","Strickers",2024,100,17.9603333333333,72.512,4.89533333333333,4.87466666666667,125.94,14.0753333333333,9.03166666666667,10.3762666666667,10,92,8,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"141","Strickers",2024,101,20.4846666666667,82.707,5.16933333333333,5.14566666666667,135.173333333333,14.431,9.21366666666667,12.3616666666667,10,92,9,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"142","Strickers",2024,102,22.0673333333333,89.092,5.69233333333333,5.666,152.973333333333,15.7883333333333,9.46966666666667,13.8823,10,92,10,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"143","Strickers",2024,103,21.5026666666667,86.8103333333333,6.60666666666667,6.57833333333333,139.893333333333,14.615,9.45766666666667,13.3270333333333,10,92,11,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"144","Strickers",2024,104,21.0366666666667,84.93,8.057,8.022,127.526666666667,13.2973333333333,9.59333333333333,13.4152,10,92,12,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"145","Strickers",2024,105,14.9956666666667,60.5443333333333,8.32766666666667,8.29166666666667,132.183333333333,13.2743333333333,9.65966666666667,15.1344333333333,10,92,13,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"146","Strickers",2024,106,11.0496666666667,44.6136666666667,10.381,10.337,152.756666666667,14.617,9.778,17.4215333333333,10,92,14,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"147","Strickers",2024,107,11.061,44.6566666666667,12.1506666666667,12.1003333333333,169.516666666667,16.008,9.926,18.0180666666667,10,92,15,2024-04-01 14:00:00,2024-04-02 16:30:00,26.5,94,16.752,67.632,4.06966666666667,4.05166666666667
"148","Strickers",2024,107,11.061,44.6566666666667,12.1506666666667,12.1003333333333,169.516666666667,16.008,9.926,18.0180666666667,11,107,0,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"149","Strickers",2024,108,13.8486666666667,55.9163333333333,12.7753333333333,12.72,104.48,10.3506666666667,9.48,15.7682666666667,11,107,1,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"150","Strickers",2024,109,15.2446666666667,61.5496666666667,15.779,15.7146666666667,107.733333333333,10.7916666666667,9.498,15.2577666666667,11,107,2,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"151","Strickers",2024,110,17.6613333333333,71.302,15.5796666666667,15.5146666666667,102.103333333333,10.7073333333333,9.37433333333333,13.1562333333333,11,107,3,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"152","Strickers",2024,111,19.1356666666667,77.2563333333333,16.7166666666667,16.6473333333333,107.87,11.767,9.676,11.4115,11,107,4,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"153","Strickers",2024,112,19.1333333333333,77.2473333333333,18.3596666666667,18.284,112.683333333333,12.963,9.829,9.15973333333333,11,107,5,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"154","Strickers",2024,113,13.948,56.3153333333333,15.2896666666667,15.226,127.79,14.0096666666667,9.91733333333333,11.1982333333333,11,107,6,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"155","Strickers",2024,114,16.6693333333333,67.3016666666667,14.37,14.309,120.826666666667,12.779,9.87466666666667,12.7730333333333,11,107,7,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"156","Strickers",2024,115,17.0193333333333,68.715,13.9066666666667,13.8496666666667,118.336666666667,12.2906666666667,9.85866666666667,13.5802666666667,11,107,8,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"157","Strickers",2024,116,14.4496666666667,58.3413333333333,12.4613333333333,12.4086666666667,135.903333333333,14.0606666666667,9.99233333333333,13.7613333333333,11,107,9,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"158","Strickers",2024,117,17.9223333333333,72.358,13.1333333333333,13.0786666666667,137.29,14.0673333333333,10.07,14.2041666666667,11,107,10,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"159","Strickers",2024,118,20.073,81.0393333333333,13.6633333333333,13.606,109.716666666667,11.582,9.84566666666667,12.8709666666667,11,107,11,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"160","Strickers",2024,119,20.1986666666667,81.5473333333333,14.4136666666667,14.3543333333333,124.9,11.8206666666667,9.77933333333333,17.9632333333333,11,107,12,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"161","Strickers",2024,120,23.7126666666667,95.7353333333333,16.791,16.7213333333333,94.63,9.488,9.345,15.2133,11,107,13,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"162","Strickers",2024,121,22.763,91.8996666666667,16.5866666666667,16.518,124.296666666667,12.3256666666667,9.74033333333333,15.7322333333333,11,107,14,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"163","Strickers",2024,122,18.895,76.283,15.5013333333333,15.4373333333333,155.783333333333,14.687,10.0106666666667,18.1453666666667,11,107,15,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"164","Strickers",2024,123,21.9236666666667,88.514,17.6393333333333,17.5666666666667,171.25,15.786,10.214,19.2576,11,107,16,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"165","Strickers",2024,124,24.6303333333333,99.442,17.863,17.7903333333333,139.05,13.175,10.006,17.9045,11,107,17,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"166","Strickers",2024,125,21.272,85.8776666666667,17.602,17.5296666666667,172.366666666667,16.104,10.144,18.5928,11,107,18,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"167","Strickers",2024,126,24.9186666666667,100.602666666667,16.498,16.429,154.91,14.5106666666667,10.3146666666667,18.4401666666667,11,107,19,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"168","Strickers",2024,127,21.987,88.7646666666667,14.6273333333333,14.5653333333333,173.38,16.102,10.3636666666667,18.8843333333333,11,107,20,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"169","Strickers",2024,128,24.41,98.548,14.3643333333333,14.304,165.086666666667,15.0143333333333,10.4463333333333,19.9093,11,107,21,2024-04-16 18:30:00,2024-04-17 00:00:00,5.5,109,11.061,44.6566666666667,12.1506666666667,12.1003333333333
"170","Strickers",2024,128,24.41,98.548,14.3643333333333,14.304,165.086666666667,15.0143333333333,10.4463333333333,19.9093,12,128,0,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"171","Strickers",2024,129,23.7826666666667,96.02,14.7173333333333,14.656,95.5,8.99733333333333,9.64733333333333,18.1814333333333,12,128,1,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"172","Strickers",2024,130,16.69,67.3866666666667,11.6726666666667,11.6223333333333,146.17,13.4326666666667,10.1406666666667,19.3907333333333,12,128,2,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"173","Strickers",2024,131,17.911,72.3143333333333,12.615,12.5626666666667,124.39,11.9116666666667,9.88133333333333,17.4061,12,128,3,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"174","Strickers",2024,132,17.5946666666667,71.032,11.4173333333333,11.3676666666667,164.823333333333,15.3426666666667,10.298,18.7744666666667,12,128,4,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"175","Strickers",2024,133,17.953,72.4823333333333,11.5886666666667,11.5403333333333,169.356666666667,15.6026666666667,10.3426666666667,19.2894666666667,12,128,5,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"176","Strickers",2024,134,19.8396666666667,80.1023333333333,10.853,10.8083333333333,162.496666666667,14.605,10.316,20.5303,12,128,6,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"177","Strickers",2024,135,21.0373333333333,84.9346666666667,11.7756666666667,11.7256666666667,150.816666666667,13.8396666666667,10.1186666666667,19.4587,12,128,7,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"178","Strickers",2024,136,23.8973333333333,96.4793333333333,12.951,12.8966666666667,165.256666666667,15.849,10.3246666666667,17.3203,12,128,8,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"179","Strickers",2024,137,21.105,85.208,11.5296666666667,11.481,201.86,18.7806666666667,10.4546666666667,18.8022666666667,12,128,9,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"180","Strickers",2024,138,18.7133333333333,75.553,10.437,10.3926666666667,191.686666666667,17.292,10.36,20.3477333333333,12,128,10,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"181","Strickers",2024,139,25.5743333333333,103.251,12.8556666666667,12.8023333333333,177.68,15.9723333333333,10.0513333333333,20.5192666666667,12,128,11,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"182","Strickers",2024,140,22.4123333333333,90.4846666666667,10.4566666666667,10.4123333333333,164.876666666667,13.8926666666667,10.0996666666667,23.8888666666667,12,128,12,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"183","Strickers",2024,141,24.822,100.212666666667,10.7533333333333,10.708,161.196666666667,13.7113333333333,9.99833333333333,23.3640333333333,12,128,13,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"184","Strickers",2024,142,27.739,111.988666666667,12.5696666666667,12.518,129.853333333333,11.4816666666667,9.718,21.3728666666667,12,128,14,2024-05-07 14:05:00,2024-05-07 21:55:00,7.83333333333333,129,24.41,98.548,14.3643333333333,14.304
"185","Strickers",2024,142,27.739,111.988666666667,12.5696666666667,12.518,129.853333333333,11.4816666666667,9.718,21.3728666666667,13,142,0,2024-05-21 19:30:00,2024-05-21 23:00:00,3.5,143,27.739,111.988666666667,12.5696666666667,12.518
"186","Strickers",2024,143,27.9073333333333,112.664,12.119,12.0673333333333,86.8,7.78433333333333,9.11533333333333,20.6547666666667,13,142,1,2024-05-21 19:30:00,2024-05-21 23:00:00,3.5,143,27.739,111.988666666667,12.5696666666667,12.518
"187","Strickers",2024,144,21.3863333333333,86.346,11.2813333333333,11.234,107.843333333333,9.71833333333333,9.16333333333333,20.4093,13,142,2,2024-05-21 19:30:00,2024-05-21 23:00:00,3.5,143,27.739,111.988666666667,12.5696666666667,12.518
"188","Strickers",2024,145,11.738,47.396,5.96133333333333,5.93433333333333,155.26,13.7836666666667,9.722,21.1912666666667,13,142,3,2024-05-21 19:30:00,2024-05-21 23:00:00,3.5,143,27.739,111.988666666667,12.5696666666667,12.518
"189","Strickers",2024,145,11.738,47.396,5.96133333333333,5.93433333333333,155.26,13.7836666666667,9.722,21.1912666666667,14,145,0,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"190","Strickers",2024,146,10.754,43.423,5.154,5.13166666666667,80.9933333333333,7.589,7.22033333333333,18.4725,14,145,1,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"191","Strickers",2024,147,8.07666666666667,32.6136666666667,3.767,3.749,129.36,11.8306666666667,9.09,19.713,14,145,2,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"192","Strickers",2024,148,9.67033333333333,39.047,5.235,5.21233333333333,92.9366666666667,8.79566666666667,7.25033333333333,17.9884333333333,14,145,3,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"193","Strickers",2024,149,9.50866666666667,38.39,5.165,5.142,109.003333333333,10.0606666666667,7.75133333333333,19.2210333333333,14,145,4,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"194","Strickers",2024,150,10.1956666666667,41.169,5.60633333333333,5.581,114.633333333333,10.666,8.06466666666667,18.8259,14,145,5,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"195","Strickers",2024,151,9.339,37.7086666666667,4.808,4.78533333333333,150.713333333333,13.6606666666667,9.31633333333333,20.1202333333333,14,145,6,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"196","Strickers",2024,152,10.8446666666667,43.7883333333333,4.998,4.97633333333333,168.42,14.933,9.532,21.2433,14,145,7,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"197","Strickers",2024,153,13.994,56.5016666666667,6.09333333333333,6.06666666666667,160.696666666667,13.874,9.412,22.6119333333333,14,145,8,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"198","Strickers",2024,154,16.74,67.5846666666667,7.75333333333333,7.719,111.216666666667,10.0123333333333,8.23466666666667,20.4826666666667,14,145,9,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"199","Strickers",2024,155,19.9983333333333,80.7433333333333,8.75866666666667,8.721,153.866666666667,13.6026666666667,9.10533333333333,21.4185,14,145,10,2024-05-24 10:00:00,2024-05-24 21:50:00,11.8333333333333,146,11.738,47.396,5.96133333333333,5.93433333333333
"200","Strickers",2024,155,19.9983333333333,80.7433333333333,8.75866666666667,8.721,153.866666666667,13.6026666666667,9.10533333333333,21.4185,15,155,0,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"201","Strickers",2024,156,17.0446666666667,68.8166666666667,7.897,7.86233333333333,122.92,10.6486666666667,8.779,22.4605666666667,15,155,1,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"202","Strickers",2024,157,21.0533333333333,84.9993333333333,8.486,8.44966666666667,145.19,12.2313333333333,9.377,23.9291333333333,15,155,2,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"203","Strickers",2024,158,23.0363333333333,93.006,8.328,8.29233333333333,163.083333333333,13.548,9.7,24.6762,15,155,3,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"204","Strickers",2024,159,24.1343333333333,97.4353333333333,7.37133333333333,7.33966666666667,137.276666666667,12.027,9.77266666666667,21.8562333333333,15,155,4,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"205","Strickers",2024,160,19.6756666666667,79.4396666666667,5.998,5.97233333333333,164.166666666667,14.256,10.0133333333333,22.3258666666667,15,155,5,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"206","Strickers",2024,161,26.6826666666667,107.721,7.365,7.33333333333333,131.336666666667,11.827,9.662,20.4654333333333,15,155,6,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"207","Strickers",2024,162,27.7726666666667,112.121,6.90133333333333,6.871,128.063333333333,11.412,9.806,20.9381666666667,15,155,7,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"208","Strickers",2024,163,24.9293333333333,100.645666666667,6.14833333333333,6.12166666666667,170.846666666667,14.9256666666667,10.0556666666667,21.9941666666667,15,155,8,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"209","Strickers",2024,164,28.2753333333333,114.156333333333,6.84466666666667,6.815,163.913333333333,14.4933333333333,10.0326666666667,21.3905,15,155,9,2024-06-03 12:50:00,2024-06-03 19:10:00,6.33333333333333,156,19.9983333333333,80.7433333333333,8.75866666666667,8.721
"210","Strickers",2024,164,28.2753333333333,114.156333333333,6.84466666666667,6.815,163.913333333333,14.4933333333333,10.0326666666667,21.3905,16,164,0,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"211","Strickers",2024,165,31.559,127.405,7.621,7.58766666666667,150.423333333333,12.7903333333333,9.78366666666667,23.4213666666667,16,164,1,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"212","Strickers",2024,166,27.7086666666667,111.866333333333,7.818,7.784,178.686666666667,15.031,9.93366666666667,23.9999,16,164,2,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"213","Strickers",2024,167,27.3073333333333,110.242666666667,7.859,7.82533333333333,178.923333333333,14.819,9.95233333333333,24.8497666666667,16,164,3,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"214","Strickers",2024,168,27.246,109.997666666667,7.811,7.77866666666667,158.493333333333,13.2703333333333,9.85233333333333,24.2199,16,164,4,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"215","Strickers",2024,169,26.4393333333333,106.743,8.64333333333333,8.60666666666667,165.333333333333,13.392,9.85033333333333,26.0526333333333,16,164,5,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"216","Strickers",2024,170,23.9816666666667,95.7803333333333,8.50566666666667,8.54133333333333,152.776666666667,11.9916666666667,9.923,27.8051,16,164,6,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"217","Strickers",2024,171,32.842,131.205333333333,11.0746666666667,11.1163333333333,117.526666666667,9.22866666666667,9.79066666666667,27.7314,16,164,7,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"218","Strickers",2024,172,29.1036666666667,116.258,12.2236666666667,12.2676666666667,143.046666666667,11.24,9.86866666666667,27.7224,16,164,8,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
